farmer_id,land_size_acres,upi_transaction_volume,emi_status_last_12_months,overdraft_usage_frequency,pm_kisan_installments_received,input_loan_amount_last_3_seasons,new_crop_adoption_flag,agritech_tool_usage,agri_scheme_switch_behavior,yield_recovered_units,income_volatility_value,budgeting_habit_value,social_connections_count,proximity_to_defaulters_score,reliable_contacts_count,linked_to_exporter,electricity_consumption_kwh,in_cooperative,utilizing_coop_benefit,market_access_value,digital_network_engagement_value,seasonality_profile_Both,seasonality_profile_Kharif,seasonality_profile_Rabi,crop_Cotton,crop_Maize,crop_Pulses,crop_Rice,crop_Sugarcane,crop_Vegetables,crop_Wheat,utility_0,utility_1,utility_2,utility_3
FARM0212,0.04643261608154019,0.6606593872575003,0.09090909090909091,0.3333333333333333,0.2,0.7200654582074522,,0.0,0.0,0.7966101694915254,0.26,0.9797979797979799,0.6067415730337078,0.8888888888888888,0.6352941176470588,,0.35036778939217966,,,0.2,0.7272727272727274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
FARM0213,0.32163080407701017,0.5766988232799746,0.4545454545454546,0.1111111111111111,0.4,0.6481369587109769,,1.0,0.0,0.10169491525423724,0.07,0.3434343434343435,0.32584269662921345,0.6666666666666666,0.18823529411764706,,0.7048393341076268,,,0.29,0.6767676767676769,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FARM0214,0.19705549263873157,0.6395632354500159,0.6363636363636364,1.0,0.2,0.9917925478348438,,1.0,1.0,0.2033898305084746,0.22,0.7070707070707072,0.28089887640449435,0.2222222222222222,0.2117647058823529,,0.6211769260549748,,,0.98,0.030303030303030304,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0215,0.14156285390713474,0.14014629492208205,0.5454545454545454,0.0,0.0,0.753323262839879,,1.0,0.0,0.5762711864406779,0.46,0.7373737373737375,0.8202247191011236,1.0,0.7647058823529411,,0.2197831978319783,,,0.58,0.5757575757575758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FARM0216,0.9750849377123443,0.29736033075373686,0.4545454545454546,0.1111111111111111,0.4,0.9999999999999999,,0.0,1.0,0.18644067796610164,0.96,0.32323232323232326,0.20224719101123595,0.6666666666666666,0.1411764705882353,,0.4449477351916377,,,0.84,0.7373737373737375,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0217,0.7644394110985276,0.041874271175659915,0.6363636363636364,0.4444444444444444,1.0,0.8835095669687815,,0.0,0.0,0.6101694915254238,0.5,0.393939393939394,0.37078651685393255,1.0,0.30588235294117644,,0.39457994579945793,,,0.3,0.43434343434343436,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FARM0218,0.011325028312570776,0.8408777695324924,1.0,0.2222222222222222,0.4,0.6760574018126888,,0.0,1.0,0.8135593220338982,0.48,0.22222222222222224,0.9662921348314606,1.0,0.588235294117647,,0.5762291908633371,,,0.37,0.5454545454545455,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0219,0.07021517553793884,0.2936499522951341,0.7272727272727273,0.7777777777777777,0.2,0.22155085599194357,,1.0,0.0,0.47457627118644063,0.42,0.43434343434343436,0.39325842696629215,0.0,0.4117647058823529,,0.2371660859465738,,,0.07,0.494949494949495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
FARM0220,0.3646659116647791,0.6927806636276901,0.0,0.5555555555555556,0.4,0.5021148036253776,,1.0,1.0,0.6101694915254238,0.02,0.8989898989898991,0.1348314606741573,0.7777777777777777,0.09411764705882353,,0.5728997289972899,,,0.49,0.48484848484848486,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
FARM0221,0.04643261608154019,0.6606593872575003,0.09090909090909091,0.3333333333333333,0.2,0.7200654582074522,,0.0,0.0,0.7966101694915254,0.26,0.9797979797979799,0.6067415730337078,0.8888888888888888,0.6352941176470588,,0.35036778939217966,,,0.2,0.7272727272727274,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
FARM0222,0.8459796149490373,0.36711544577546906,0.6363636363636364,0.1111111111111111,0.6000000000000001,0.16258811681772406,,1.0,1.0,0.22033898305084743,0.72,0.42424242424242425,0.23595505617977525,1.0,0.25882352941176473,,0.5058072009291521,,,0.8300000000000001,0.8686868686868688,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0223,0.22650056625141557,0.5889960775999152,0.8181818181818182,0.1111111111111111,0.6000000000000001,0.25732628398791535,,1.0,0.0,0.3389830508474575,0.27,0.29292929292929293,0.37078651685393255,0.4444444444444444,0.35294117647058826,,0.3153697251258227,,,0.73,0.8282828282828284,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FARM0224,0.9207248018120044,1.0,0.8181818181818182,0.1111111111111111,0.6000000000000001,0.3813192346424975,,1.0,0.0,0.0847457627118644,0.36,0.6767676767676769,0.7640449438202246,0.6666666666666666,0.6823529411764706,,0.1281068524970964,,,0.58,0.010101010101010102,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FARM0225,0.7146092865232163,0.5630234283896958,1.0,0.1111111111111111,1.0,0.7471299093655589,,1.0,1.0,0.983050847457627,1.0,0.30303030303030304,0.06741573033707865,0.7777777777777777,0.1411764705882353,,0.6128919860627178,,,0.9400000000000001,0.8686868686868688,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
FARM0226,0.8822197055492638,0.5088519028940952,0.4545454545454546,1.0,0.4,0.21389728096676736,,1.0,1.0,0.06779661016949146,0.66,0.1717171717171717,0.37078651685393255,1.0,0.1764705882352941,,0.5139372822299652,,,0.27,0.8080808080808082,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
FARM0227,0.04190260475651188,0.12774302978903848,1.0,1.0,0.2,0.5402316213494461,,1.0,1.0,0.6440677966101694,0.15,0.23232323232323232,0.06741573033707865,0.7777777777777777,0.1411764705882353,,0.6855981416957027,,,0.02,0.5050505050505052,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
FARM0228,0.040770101925254806,0.9053323438990778,1.0,0.2222222222222222,0.2,0.9272406847935549,,1.0,0.0,0.35593220338983056,0.5,0.26262626262626265,0.8876404494382022,0.5555555555555556,0.43529411764705883,,0.3024003097173829,,,0.74,0.393939393939394,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
FARM0229,0.9343148357870894,0.7532068270963639,0.5454545454545454,0.4444444444444444,0.0,0.42452165156092647,,1.0,1.0,0.8813559322033898,0.8,0.9595959595959597,0.46067415730337075,0.8888888888888888,0.30588235294117644,,0.21866047231900893,,,0.86,0.48484848484848486,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0
FARM0230,0.4971687429218573,0.8911268949432842,0.5454545454545454,0.4444444444444444,0.4,0.04582074521651558,,0.0,1.0,0.30508474576271183,0.9400000000000001,0.6565656565656567,0.37078651685393255,0.3333333333333333,0.2823529411764706,,0.6504065040650406,,,0.26,0.9191919191919193,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0231,0.18233295583238956,0.378988656842998,0.36363636363636365,0.5555555555555556,1.0,0.8667170191339376,,0.0,0.0,0.6101694915254238,0.06,0.8282828282828284,0.23595505617977525,0.6666666666666666,0.10588235294117648,,0.3402632597754549,,,0.08,0.595959595959596,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
FARM0232,0.7383918459796149,0.19389377716527084,0.4545454545454546,1.0,0.2,0.8245720040281973,,1.0,1.0,0.7288135593220338,0.18,0.08080808080808081,0.6629213483146068,0.4444444444444444,0.5176470588235293,,0.42946186604723197,,,0.76,0.585858585858586,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0233,0.7950169875424689,0.9622601505353546,0.2727272727272727,0.2222222222222222,0.0,0.5768882175226586,,1.0,1.0,0.0847457627118644,0.2,0.8383838383838385,0.9101123595505618,0.4444444444444444,0.6588235294117646,,0.6609756097560975,,,0.46,0.07070707070707072,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
FARM0234,0.18459796149490376,0.2992685253895897,0.5454545454545454,0.5555555555555556,1.0,0.7994712990936556,,1.0,0.0,0.18644067796610164,0.71,0.04040404040404041,0.696629213483146,1.0,0.6941176470588235,,0.5756097560975609,,,0.93,0.4040404040404041,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0235,0.8822197055492638,0.5088519028940952,0.4545454545454546,1.0,0.4,0.21389728096676736,,1.0,1.0,0.06779661016949146,0.66,0.1717171717171717,0.37078651685393255,1.0,0.1764705882352941,,0.5139372822299652,,,0.27,0.8080808080808082,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
FARM0236,0.38844847112117786,0.6620375278278385,0.7272727272727273,0.2222222222222222,0.8,0.5289778449144008,,1.0,1.0,0.4576271186440678,0.41000000000000003,0.8181818181818183,0.37078651685393255,0.0,0.3176470588235294,,0.5718544328300426,,,0.8,0.9292929292929294,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
FARM0237,0.6851642129105322,0.44047492844270114,0.36363636363636365,0.5555555555555556,0.6000000000000001,0.2995468277945619,,1.0,0.0,0.27118644067796605,0.46,0.4545454545454546,0.651685393258427,0.8888888888888888,0.29411764705882354,,0.47460317460317464,,,0.14,0.32323232323232326,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0238,0.6851642129105322,0.44047492844270114,0.36363636363636365,0.5555555555555556,0.6000000000000001,0.2995468277945619,,1.0,0.0,0.27118644067796605,0.46,0.4545454545454546,0.651685393258427,0.8888888888888888,0.29411764705882354,,0.47460317460317464,,,0.14,0.32323232323232326,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0239,0.304643261608154,0.2221986642637549,0.18181818181818182,0.8888888888888888,1.0,0.4362789526686808,,0.0,1.0,0.03389830508474567,0.89,0.37373737373737376,0.898876404494382,0.2222222222222222,1.0,,0.665079365079365,,,0.54,0.19191919191919193,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0240,0.6851642129105322,0.44047492844270114,0.36363636363636365,0.5555555555555556,0.6000000000000001,0.2995468277945619,,1.0,0.0,0.27118644067796605,0.46,0.4545454545454546,0.651685393258427,0.8888888888888888,0.29411764705882354,,0.47460317460317464,,,0.14,0.32323232323232326,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0241,0.52321630804077,0.836637337008375,0.0,0.0,0.6000000000000001,0.6748741188318227,,1.0,1.0,0.288135593220339,0.35000000000000003,0.5656565656565657,0.32584269662921345,0.2222222222222222,0.15294117647058825,,0.3277584204413473,,,0.49,0.7171717171717172,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0242,0.5968289920724802,0.6320364677197075,0.0,0.1111111111111111,0.2,0.5516112789526687,,1.0,1.0,0.6440677966101694,0.08,0.686868686868687,0.8539325842696628,1.0,0.9294117647058824,,0.802710027100271,,,0.5700000000000001,0.19191919191919193,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
FARM0243,0.19365798414496033,0.5357786494222411,0.8181818181818182,0.1111111111111111,0.0,0.5052114803625377,,0.0,1.0,0.18644067796610164,0.8300000000000001,0.9292929292929294,0.2247191011235955,0.5555555555555556,0.24705882352941178,,0.46082075106465353,,,0.2,0.787878787878788,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FARM0244,0.29105322763306907,0.5130923354182128,0.8181818181818182,0.7777777777777777,0.4,0.047205438066465266,,0.0,0.0,0.5423728813559322,0.78,0.5050505050505052,0.8314606741573034,0.0,0.9058823529411764,,0.34475416182733254,,,0.28,0.20202020202020202,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
FARM0245,0.7644394110985276,0.041874271175659915,0.6363636363636364,0.4444444444444444,1.0,0.8835095669687815,,0.0,0.0,0.6101694915254238,0.5,0.393939393939394,0.37078651685393255,1.0,0.30588235294117644,,0.39457994579945793,,,0.3,0.43434343434343436,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FARM0246,0.52321630804077,0.836637337008375,0.0,0.0,0.6000000000000001,0.6748741188318227,,1.0,1.0,0.288135593220339,0.35000000000000003,0.5656565656565657,0.32584269662921345,0.2222222222222222,0.15294117647058825,,0.3277584204413473,,,0.49,0.7171717171717172,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0247,0.3691959229898074,0.2301494752464751,0.36363636363636365,0.7777777777777777,0.4,0.9903826787512587,,1.0,1.0,0.35593220338983056,0.85,0.9393939393939396,0.550561797752809,0.3333333333333333,0.39999999999999997,,0.5276422764227642,,,0.5700000000000001,0.7474747474747476,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0248,0.04190260475651188,0.12774302978903848,1.0,1.0,0.2,0.5402316213494461,,1.0,1.0,0.6440677966101694,0.15,0.23232323232323232,0.06741573033707865,0.7777777777777777,0.1411764705882353,,0.6855981416957027,,,0.02,0.5050505050505052,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
FARM0249,0.9071347678369197,0.5057775893141101,0.09090909090909091,0.5555555555555556,0.8,0.38288016112789525,,0.0,0.0,0.7288135593220338,0.25,0.5252525252525253,0.1348314606741573,0.4444444444444444,0.10588235294117648,,0.3113046844754162,,,0.06,0.31313131313131315,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FARM0250,0.985277463193658,0.4993109297148309,0.8181818181818182,1.0,0.6000000000000001,0.2536757301107754,,0.0,0.0,0.3728813559322034,0.66,0.393939393939394,0.2247191011235955,0.0,0.15294117647058825,,0.30708478513356563,,,0.48,0.42424242424242425,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
FARM0251,0.058890147225368075,0.7438778755433054,0.9090909090909092,0.7777777777777777,0.8,0.5793303121852971,,0.0,1.0,0.47457627118644063,0.38,0.36363636363636365,0.1348314606741573,0.5555555555555556,0.08235294117647057,,0.2751064653503678,,,0.17,0.787878787878788,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FARM0252,0.4292185730464326,0.48075903742181697,0.18181818181818182,0.1111111111111111,0.0,0.036631419939577026,,0.0,1.0,0.7627118644067795,0.76,0.595959595959596,0.42696629213483145,0.8888888888888888,0.23529411764705882,,0.37936507936507935,,,0.5700000000000001,0.3434343434343435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0253,0.18233295583238956,0.378988656842998,0.36363636363636365,0.5555555555555556,1.0,0.8667170191339376,,0.0,0.0,0.6101694915254238,0.06,0.8282828282828284,0.23595505617977525,0.6666666666666666,0.10588235294117648,,0.3402632597754549,,,0.08,0.595959595959596,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0
FARM0254,0.9060022650056625,0.9173115657797096,0.7272727272727273,0.7777777777777777,0.2,0.12598187311178244,,0.0,1.0,0.4237288135593219,0.6,0.3434343434343435,0.595505617977528,0.3333333333333333,0.5294117647058822,,0.9056136275648471,,,0.66,0.8787878787878789,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0255,0.18120045300113247,0.9430721933637232,0.4545454545454546,0.6666666666666666,0.0,0.18426485397784492,,0.0,1.0,0.05084745762711862,0.73,0.33333333333333337,0.9775280898876404,0.0,0.9882352941176469,,0.15702671312427413,,,0.5,0.21212121212121213,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FARM0256,0.015855039637599086,0.19092547439838864,0.9090909090909092,0.6666666666666666,1.0,0.4086102719033232,,1.0,0.0,0.15254237288135586,0.1,0.393939393939394,0.7752808988764044,0.0,0.4470588235294118,,0.5823461091753773,,,0.67,0.6262626262626264,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0257,0.36806342015855037,0.7007314746104103,0.0,0.5555555555555556,0.2,0.661631419939577,,0.0,1.0,0.49152542372881347,0.04,0.5454545454545455,0.5842696629213482,1.0,0.4941176470588235,,0.48222996515679445,,,0.18,0.32323232323232326,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
FARM0258,0.07021517553793884,0.2936499522951341,0.7272727272727273,0.7777777777777777,0.2,0.22155085599194357,,1.0,0.0,0.47457627118644063,0.42,0.43434343434343436,0.39325842696629215,0.0,0.4117647058823529,,0.2371660859465738,,,0.07,0.494949494949495,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
FARM0259,0.9207248018120044,1.0,0.8181818181818182,0.1111111111111111,0.6000000000000001,0.3813192346424975,,1.0,0.0,0.0847457627118644,0.36,0.6767676767676769,0.7640449438202246,0.6666666666666666,0.6823529411764706,,0.1281068524970964,,,0.58,0.010101010101010102,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FARM0260,0.10985277463193659,0.6603413548181915,0.18181818181818182,0.1111111111111111,0.0,0.5002517623363545,,0.0,1.0,0.6440677966101694,0.51,0.8080808080808082,0.5393258426966292,0.7777777777777777,0.5647058823529412,,0.5100658149438637,,,0.22,0.10101010101010102,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
FARM0261,0.1676104190260475,0.8021838227499205,0.6363636363636364,0.0,0.4,0.14277442094662635,,1.0,1.0,0.05084745762711862,0.88,0.7171717171717172,0.5280898876404494,0.3333333333333333,0.5411764705882354,,0.3873403019744484,,,0.61,1.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FARM0262,0.8720271800679501,0.36149687268101344,0.36363636363636365,0.2222222222222222,0.4,0.44171701913393757,,1.0,1.0,0.1694915254237288,0.78,0.15151515151515152,0.07865168539325842,0.6666666666666666,0.09411764705882353,,0.24208284939992258,,,0.78,0.787878787878788,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0263,0.8822197055492638,0.5088519028940952,0.4545454545454546,1.0,0.4,0.21389728096676736,,1.0,1.0,0.06779661016949146,0.66,0.1717171717171717,0.37078651685393255,1.0,0.1764705882352941,,0.5139372822299652,,,0.27,0.8080808080808082,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
FARM0264,0.061155152887882216,0.0862928018657903,0.09090909090909091,0.3333333333333333,0.6000000000000001,0.9148791540785498,,1.0,0.0,0.7796610169491526,1.0,0.10101010101010102,0.8089887640449438,0.8888888888888888,0.8588235294117648,,0.28706929926442126,,,0.7000000000000001,0.22222222222222224,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
FARM0265,0.4428086070215175,0.19537792854871197,0.5454545454545454,0.6666666666666666,0.2,0.9819989929506546,,1.0,1.0,0.22033898305084743,0.41000000000000003,0.7474747474747476,0.696629213483146,1.0,0.5411764705882354,,0.6742934572202864,,,0.15,0.04040404040404041,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0
FARM0266,0.3420158550396376,0.7782253789886568,0.18181818181818182,0.2222222222222222,0.0,0.6894511581067472,,1.0,0.0,0.7796610169491526,0.06,0.35353535353535354,0.8426966292134832,0.5555555555555556,0.9176470588235295,,0.3498644986449865,,,0.22,0.5050505050505052,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FARM0267,0.304643261608154,0.2221986642637549,0.18181818181818182,0.8888888888888888,1.0,0.4362789526686808,,0.0,1.0,0.03389830508474567,0.89,0.37373737373737376,0.898876404494382,0.2222222222222222,1.0,,0.665079365079365,,,0.54,0.19191919191919193,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0268,0.27066817667044163,0.47270221562599385,0.2727272727272727,0.3333333333333333,0.0,0.7276938569989929,,1.0,1.0,0.7288135593220338,0.33,0.31313131313131315,0.44943820224719105,0.0,0.35294117647058826,,0.510801393728223,,,1.0,0.98989898989899,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FARM0269,0.826727066817667,0.8971695112901517,0.6363636363636364,0.6666666666666666,0.0,0.010574018126888185,,1.0,1.0,0.03389830508474567,0.2,0.47474747474747475,0.9550561797752808,1.0,0.8705882352941177,,0.3603948896631824,,,0.87,0.7777777777777779,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
FARM0270,0.24122310305775763,0.5412912117035938,0.09090909090909091,0.6666666666666666,0.0,0.8744712990936555,,0.0,0.0,0.6440677966101694,0.35000000000000003,0.5252525252525253,0.595505617977528,0.7777777777777777,0.4117647058823529,,0.3504452187379017,,,0.23,0.30303030303030304,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
FARM0271,0.942242355605889,0.761263648892187,0.9090909090909092,0.3333333333333333,1.0,0.2907351460221551,,0.0,1.0,0.5084745762711863,0.61,0.686868686868687,0.7303370786516854,0.6666666666666666,0.7529411764705882,,0.4802168021680217,,,0.51,0.8686868686868688,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
FARM0272,0.14156285390713474,0.14014629492208205,0.5454545454545454,0.0,0.0,0.753323262839879,,1.0,0.0,0.5762711864406779,0.46,0.7373737373737375,0.8202247191011236,1.0,0.7647058823529411,,0.2197831978319783,,,0.58,0.5757575757575758,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FARM0273,0.4292185730464326,0.48075903742181697,0.18181818181818182,0.1111111111111111,0.0,0.036631419939577026,,0.0,1.0,0.7627118644067795,0.76,0.595959595959596,0.42696629213483145,0.8888888888888888,0.23529411764705882,,0.37936507936507935,,,0.5700000000000001,0.3434343434343435,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
FARM0274,0.3646659116647791,0.6927806636276901,0.0,0.5555555555555556,0.4,0.5021148036253776,,1.0,1.0,0.6101694915254238,0.02,0.8989898989898991,0.1348314606741573,0.7777777777777777,0.09411764705882353,,0.5728997289972899,,,0.49,0.48484848484848486,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
FARM0275,0.23669309173272934,0.3358422559101028,0.2727272727272727,0.2222222222222222,0.2,0.6510070493454179,,1.0,0.0,0.9322033898305085,0.23,0.5656565656565657,0.34831460674157305,0.4444444444444444,0.43529411764705883,,0.40778164924506394,,,0.66,0.26262626262626265,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
FARM0276,0.82559456398641,0.7741969680907453,0.0,0.7777777777777777,0.4,0.2184793554884189,,0.0,1.0,0.22033898305084743,0.74,0.98989898989899,0.32584269662921345,0.4444444444444444,0.38823529411764707,,0.43445605884630273,,,0.85,0.4040404040404041,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FARM0277,0.6070215175537939,0.7855401250927595,0.0,0.5555555555555556,0.6000000000000001,0.8472054380664652,,0.0,1.0,0.5932203389830507,0.73,1.0,0.5280898876404494,0.2222222222222222,0.2823529411764706,,0.46937669376693775,,,0.05,0.36363636363636365,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
FARM0278,0.3261608154020385,0.8020778119368176,0.7272727272727273,0.2222222222222222,0.8,0.6667673716012085,,0.0,1.0,0.40677966101694907,0.08,0.6060606060606062,0.8426966292134832,0.7777777777777777,0.611764705882353,,0.2556329849012776,,,0.29,0.5050505050505052,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
FARM0279,0.82559456398641,0.7741969680907453,0.0,0.7777777777777777,0.4,0.2184793554884189,,0.0,1.0,0.22033898305084743,0.74,0.98989898989899,0.32584269662921345,0.4444444444444444,0.38823529411764707,,0.43445605884630273,,,0.85,0.4040404040404041,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
FARM0280,0.5436013590033975,0.6347927488603838,0.18181818181818182,0.8888888888888888,0.2,0.7411883182275931,,0.0,1.0,0.0,0.28,0.11111111111111112,0.7303370786516854,0.8888888888888888,0.7411764705882353,,0.7337979094076654,,,0.31,0.26262626262626265,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0
FARM0281,0.8980747451868629,0.3034029471006042,0.7272727272727273,0.5555555555555556,0.8,0.4094662638469285,,0.0,0.0,0.3728813559322034,0.33,0.595959595959596,0.0,1.0,0.0,,0.22249322493224932,,,0.44,0.4646464646464647,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
FARM0282,0.21064552661381652,0.56100922294074,0.7272727272727273,0.0,0.2,0.8079305135951661,,0.0,1.0,0.13559322033898302,0.2,0.0202020202020202,0.3595505617977528,0.2222222222222222,0.4470588235294118,,0.3016260162601626,,,0.9400000000000001,0.5353535353535355,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
